chod i dl o	PPPI
chod i t	PPI
chod n ík	PPR
chov a n k a	RSSSI
chov a t	RSI
chrapt ě t	RSI
chrchl a t	RSI
chrup a t	RSI
chrup nou t	RSI
chrán ěn ý	RSI
cht ě n í	RSSI
cht ě n ý	RSSI
chud nou t	RSI
chud ák	RS
chud ý	RI
chur av ě t	RSSI
chut n a t	RSSI
chut n á n í	RSSSS
chuť	R
chvál en í	RSI
chvál i t	RSI
chvát a t	RSI
chvě t	RI
chyb i t	RSI
chyb ova t	RSI
chyb ě t	RSI
chyst a t	RSI
chyt a t	RSI
chyt i t	RSI
chyt nou t	RSI
chytr ač i t	RSSI
chytr ák	RS
chytr ý	RI
chytř e	RI
chýl i t	RSI
chův a	RI
cibul e	RI
cink a t	RSI
cit	R
cit eln ý	RSI
cit eln ě	RSI
civil izova n ý	RSSI
civil iz ova t	RSSI
ciz inec	RS
cl o	RI
clon i t	RSI
clon ov ě	RSI
cl í t	RSI
cour a t	RSI
couv a t	RSI
cp á t	RSI
cuc a t	RSI
cuch a t	RSI
cuc nou t	RSI
cuk a t	RSI
cuker n at ě t	RSSSI
cuk nou t	RSI
cukr ova t	RSI
cukr ová n í	RSSS
cukr átk o	RSI
cvak a t	RSI
cvak nou t	RSI
cvič en í	RSI
cvič i t	RSI
cvál a t	RSI
cykl us	RI
cák a t	RSI
cák nou t	RSI
cév k ova t	RSSI
cíl	R
cíl i t	RSI
cín ova t	RSI
cít i t	RSI
cít i teln ý	RSSI
dab ova t	RSI
dareb a	RI
daň ov ý	RSI
dař i t	RSI
debat a	RI
debat ova t	RSI
de centr al iz ova t	PRSSSI
dech nou t	RSI
de fin ova teln ý	RRSSI
de fin ová n í	RRSSS
de form ova t	PRSI
de gener ova t	PRSI
dekor ac e	RSI
dekor ova t	RSI
de mask ova t	PRSI
de moral iz ova t	PRSSI
de norm al iz ac e	PRSSSI
destil ova t	RSI
destil át	RS
dez orient ova t	PRSI
de šifr ova t	PRSI
dikt ova t	RSI
dimenz ova t	RSI
diskut ova t	RSI
div adlo	RR
div och	RS
div ok á	RSI
div oč i t	RSSI
dlab a t	RSI
dloub a t	RSI
dloub nou t	RSI
dluh	R
dluh ova t	RSI
dluž i t	RSI
dlážd i t	RSI
dl í t	RSI
dm ou t	RSI
do belh a t	PRSI
do boj ova t	PRSI
do bouř i t	PRSI
dobr á	RI
dobr ák	RS
dobr ý	RI
do bud ova t	PRSI
do buš i t	PRSI
do by tí	PRR
do bíl i t	PRSI
do bý t	PRI
do bý v a t	PRSSI
do cen i t	PRSI
do ceň ova t	PRSI
do chod i t	PPPI
do chov a t	PRSI
do cház e t	PPPI
do cil ova t	PRSI
do cvál a t	PRSI
do cíl i t	PRSI
do drž e n í	PRSSI
do drž e t	PRSI
do drž ova t	PRSI
do děl a t	PRSI
do dř í t	PRSI
do has nou t	PRSI
do has ín a t	PRSSI
do haz ova t	PRSI
do hled a t	PRSI
do hmát nou t	PRSI
do hod i t	PRSI
do hon i t	PRSI
do hospod ař i t	PRSSI
do hotov i t	PRSI
do hovoř i t	PRSI
do hrab a t	PRSI
do hrá t	PRI
do hvízd a t	PRSI
do hán ě t	PRSI
do hřm í t	PRSI
do hřm ě t	PRSI
do hřá t	PRI
do jedn a t	PRSI
do jedn á v a t	PRSSSI
do jem	PR
do jím a t	PRSI
do jís t	PRI
do jí t	PRI
do jížd ě t	PRSI
do kaz ova t	PRSI
do kaz ová n í	PRSSS
do klep a t	PRSI
do klep á v a t	PRSSSI
do klopýt a t	PRSI
do kol a	PRI
do koléb a t	PRSI
do kolíb a t	PRSI
do kon a l e	PRSSI
do kon a l ost	PRSSS
do kon a t	PRSI
do kon á v a t	PRSSSI
do konč en í	PRSI
do konč i t	PRSI
do konč ova t	PRSI
do kop a t	PRSI
do kos i t	PRSI
do koup i t	PRSI
do kral ova t	PRSI
do kulh a t	PRSI
dokument	R
dokument ova t	RSI
do kup ova t	PRSI
do kvas i t	PRSI
do kvét a t	PRSI
do káz a t	PRSI
do křik nou t	PRSI
do lad i t	PRSI
do let ě t	PRSI
do lož i t	PRSI
do lét a t	PRSI
do lé v a c í	PRSSSI
do lé v a t	PRSSI
do léz a t	PRSI
do léz t	PRI
do léč i t	PRSI
do lí t	PRI
do lít a t	PRSI
do lí v a t	PRSSI
do líz a t	PRSI
do líč i t	PRSI
dom a	RI
do mal ova t	PRSI
do mlouv a t	PRSI
do mluv en ý	PRSI
do mluv i t	PRSI
do mlát i t	PRSI
do ml í t	PRSI
dom ov n ík	RSSS
do mysl e t	PRSI
dom á c í	RSRI
do máh a t	PRSI
do mý t	PRI
do mýšl e t	PRSI
do měř i t	PRSI
do nos i t	PRSI
do nuc ova t	PRSI
do nut i t	PRSI
do náš e t	PRSI
do nés t	PRI
do ob jedn a t	PPRSI
do ob jedn á v a t	PPRSSSI
do o sidl ova t	PPRSI
do o sídl i t	PPRSI
do pad a t	PRSI
do pal ova t	PRSI
do plav i t	PRSI
do plaz i t	PRSI
do pln ěn í	PRSI
do plét a t	PRSI
do plíž i t	PRSI
do plň ova t	PRSI
do po moc i	PPRI
do po ruč en ý	PPRSI
do po ruč i t	PPRSI
do po ruč ova t	PPRSI
do poušt ě t	PRSI
do po víd a t	PPRSI
do po věd ě t	PPRSI
do prac ova t	PRSI
do prac ová v a t	PRSSSI
do pr a t	PRSI
do prav i t	PRSI
do prav ova t	PRSI
do proš ova t	PRSI
do pr á n í	PRSSS
do pt a t	PRSI
do pt á v a t	PRSSSI
do pál en ě	PRSI
do pál i t	PRSI
do pátr a t	PRSI
do pátr á v a t	PRSSSI
do péc i	PRI
do pék a t	PRSI
do pík a t	PRSI
do pín a t	PRSI
do přá t	PRI
do přá v a t	PRSSI
do raz i t	PRSI
do roz um ě n í	PPRSSI
do ruč en í	PRSI
do ruč i t	PRSI
do ruč ova t	PRSI
do rý t	PRI
do sah ova t	PRSI
do sah uj íc í	PRSSI
do saž en í	PRSI
do sch nou t	PRSI
do sek a t	PRSI
do sidl ova t	PRSI
do skoč i t	PRSI
do skák a t	PRSI
do slouž i t	PRSI
do sluh ova t	PRSI
do sn í t	PRSI
do soud i t	PRSI
do sp a t	PRSI
do sp á v a t	PRSSSI
do spí v aj íc í	PRSSSI
do spí v a t	PRSSI
do spě t	PRI
do stač i t	PRSI
do stač i teln ost	PRSSS
do stih	PR
do stih nou t	PRSI
do stih ova t	PRSI
do stoup a n ý	PRSSI
do strk a t	PRSI
do stroj i t	PRSI
do stroj ova t	PRSI
do stud ova t	PRSI
do stá t	PRI
do střel i t	PRSI
do střík a t	PRSI
do suš ova t	PRSI
do syc ova t	PRSI
do syp a t	PRSI
do syp á v a t	PRSSSI
do sídl i t	PRSI
do sýp a t	PRSI
do tah a t	PRSI
do tah ova t	PRSI
do taz ova t	PRSI
do tik a t	PRSI
do tisk nou t	PRSI
do tk nou t	PRSI
do tlač i t	PRSI
do tlouk a t	PRSI
do trh a t	PRSI
do trp ě t	PRSI
do tvoř i t	PRSI
do tvrd i t	PRSI
do tvrz ova t	PRSI
do táh nou t	PRSI
do táz a t	PRSI
do téc i	PRI
do ték a t	PRSI
do těsň ová n í	PRSSS
dou t	RI
do uč i t	PRSI
do uč ova t	PRSI
do vez en ý	PRSI
do vléc i	PRI
do vlék a t	PRSI
do vol a t	PRSI
do vol i t	PRSI
do vol uj íc í	PRSSI
do vol á v a t	PRSSSI
do voz	PR
do vrš i t	PRSI
do vrš ova t	PRSI
do vtíp i t	PRSI
do véz t	PRI
do víd a t	PRSI
do ví t	PRI
do věd ě t	PRSI
do vř í t	PRSI
do zn a t	PRSI
do zn á v a t	PRSSSI
do zn í t	PRSI
do zn í v a t	PRSSSI
do zrá t	PRI
do zrá v a t	PRSSI
do zvon i t	PRSI
do z víd a t	PPRSI
do z věd ě t	PPRSI
do čerp a t	PRSI
do čk a t	PRSI
do řez a t	PRSI
do říc i	PRI
do řík á v a t	PRSSSI
do šláp nou t	PRSI
do šour a t	PRSI
do špin i t	PRSI
do žad ova t	PRSI
do žebr a t	PRSI
do žebr á v a t	PRSSSI
do žr a t	PRSI
do žír a t	PRSI
drah ouš ek	RSI
drah ý	RI
draž i t	RSI
drb a n ý	RSSI
drb a t	RSI
drb nou t	RSI
drk a t	RSI
drk nou t	RSI
drk ot a t	RSSI
drnc a t	RSI
drnc nou t	RSI
drob et	RI
drob i t	RSI
drob n ost	RSS
drob n ý	RSI
drol i t	RSI
drt iv ý	RSI
druh	R
druž i t	RSI
dráh a	RI
dráp a t	RSI
dráp ek	RI
dráp nou t	RSI
drás a t	RSI
drát k ova t	RSSI
drát ova t	RSI
drážd i t	RSI
dráž k ova t	RSSI
drž e t	RSI
duch	R
duch ař	RS
duch ovn í	RSI
duch ov n ě	RSSI
dum a t	RSI
dup a t	RSI
dup nou t	RSI
dup á n í	RSSS
dus a t	RSI
dus i t	RSI
duš e	RI
duš ev n í	RRSI
duš ova t	RSI
dvor ek	RI
dvor n í	RSI
dvoř i t	RSI
dáv i t	RSI
díl	R
díl ek	RI
díl em	RI
díl n a	RSI
dír k a	RSI
dír k ova t	RSSI
dí t	RI
dít ě	RI
dív a t	RSI
dív enk a	RSI
dív k a	RSI
dých a teln ý	RSSI
dých nou t	RSI
dým a t	RSI
dým k a	RSI
děc k o	RSI
děd eček	RS
děd ečk ův	RSI
děd i t	RSI
dě j íc í	RSSI
děk ova t	RSI
děl a t	RSI
děl en ý	RSI
děl i t	RSI
děl ník	RS
děl á n í	RSSS
děl á v a t	RSSSI
dě n í	RSS
děr av ě t	RSSI
děs	R
děs i t	RSI
děs n ý	RSI
děs n ě	RSI
dět in št ě t	RSSSI
dět sk ý	RSI
děv a	RI
děv če	RS
děv č át k o	RSSSI
děť át k o	RSSI
dřev ař sk ý	RSSI
dřev n at ě t	RSSSI
dřev ě n ý	RSSI
dřev ěn ě t	RSSI
dřím a t	RSI
dř í t	RSI
dřív k o	RSI
důl ek	RI
dům	R
dů tk l iv ě	PRSSI
dů věř ova t	PRSI
edit or sk ý	RSSI
elektr ick ý	RSI
elektř in a	RSI
energ et ik a	RSSI
energ et iz ova n ý	RSSSSI
energ i e	RSI
e nerv ova t	PRSI
estet ik a	RSI
evrop sk ý	RSI
exist enc e	RSI
exist enč n í	RSSI
exist ova t	RSI
exist uj íc í	RSSI
experiment ova c í	RSSI
experiment ova t	RSI
ex port n í	RRSI
ex port ova t	RRSI
faleš	R
faleš n ý	RSI
falš ova n ý	RSSI
falš ová n í	RSSS
fax	R
fax ova c í	RSSI
fax ov ý	RSI
faš izova n ý	RSSI
faš iz ova t	RSSI
feder ova t	RSI
fik nou t	RSI
film	R
film ov ý	RSI
filtr ova t	RSI
financ e	RI
financ ová n í	RSSS
finanč n ic tv í	RSSSS
finanč n í	RSI
finanč ník	RS
fint i t	RSI
fix ova t	RSI
flák a t	RSI
flák nou t	RSI
form a	RI
form ač n í	RSSI
form ová n í	RSSS
fouk a t	RSI
fouk nou t	RSI
frk a t	RSI
frk nou t	RSI
fráz ova t	RSI
fréz ova t	RSI
frč e t	RSI
fung ova t	RSI
fung ová n í	RSSS
fung uj íc í	RSSI
funkc e	RI
funkc ion ál n í	RRSSI
fár a t	RSI
fáz e	RI
fňuk a t	RSI
generál n í	RSI
german iz ova t	RSSI
germán sk ý	RSI
gum a	RI
had	R
hal i t	RSI
han a	RI
han b a	RSI
han b i t	RSSI
handl ova t	RSI
han ě t	RSI
harmon ic k ý	RSSI
harmon i e	RSI
harmon iz ova t	RSSI
harmon ova t	RSI
has i č sk ý	RSSSI
has nou t	RSI
hec ova t	RSI
hek a t	RSI
hlad c e	RSI
hlad i t	RSI
hlad k ý	RSI
hlad ov ý	RSI
hlad ov ě t	RSSI
hlas	R
hlas it ě	RSI
hlas ova t	RSI
hlav a	RI
hlav eň	RI
hlav ičk a	RRI
hlav n í	RSI
hlav n ě	RSI
hled a n ý	RSSI
hled a t	RSI
hled isk o	RSI
hled á n í	RSSS
hled í	RS
hled ě t	RSI
hlod a t	RSI
hloub a t	RSI
hloub i t	RSI
hloup nou t	RSI
hloup ý	RI
hlt a t	RSI
hlub oc e	RRI
hlub ok o	RSI
hluch nou t	RSI
hluch ý	RI
hluk	R
hlup ák	RS
hluč e t	RSI
hlás a t	RSI
hlás i t	RSI
hlás k a	RSI
hlás k ova t	RSSI
hlíd a t	RSI
hlíd k ova t	RSSI
hlín a	RI
hmat a t	RSI
hmát nou t	RSI
hni l ob a	RSSI
hnus i t	RSI
hn á t	RSS
hnízd i t	RSI
hnízd o	RI
hněd nou t	RSI
hněd ý	RI
hněv a t	RSI
hobl ova t	RSI
hod n ost n í	RSSSI
hod n ý	RSI
hod n ě	RSS
hol en ě	RSI
hol eň	RS
hol i t	RSI
hol k a	RSI
hol ot a	RSI
holoub ě	RI
holub	R
holub ič k a	RSSI
hol č ičk a	RSSI
hon em	RI
hon i t	RSI
hon i čk a	RSSI
hop k a t	RRSI
hop k ova t	RRSI
horl i t	RSI
hor n í	RSI
hospod ař en í	RSSI
hospod ař i t	RSSI
hospod yn ě	RSI
hospod ář sk ý	RSSI
hospod ář ství	RSS
host	R
host inec	RS
host in sk y	RSSI
host i t	RSI
host ova t	RSI
hotel	R
hotel nic tv í	RSSS
hotov i t	RSI
hotov ý	RI
houb a	RI
houk a t	RSI
houk nou t	RSI
houp a t	RSI
houp a čk a	RSSI
houst nou t	RSI
hovor	R
hovoř i t	RSI
hořk ost	RS
hrab a l	RSI
hrad b a	RSI
hrad eb n í	RSSI
hrad ec	RI
hrad i t	RSI
hrad išt ě	RSI
hran ič i t	RSSI
hrb i t	RSI
hrb áč ův	RSI
hrd in stv í	RSSS
hrk a t	RSI
hrk ot a t	RSSI
hr nou t	RSI
hrnéč ek	RI
hrníč ek	RI
hrob ník ův	RSI
hrom	R
hromad a	RI
hromad i t	RSI
hrom ova t	RSI
hromád k a	RSI
hrot i t	RSI
hroz i t	RSI
hroz n ý	RSI
hroz n ě	RSI
hrub ec	RI
hryz nou t	RSI
hráb nou t	RSI
hrá t	RI
hrá v á n í	RSSSS
hrá č	RS
hrůz a	RI
hub en ý	RSI
hub en ě t	RSSI
hub i t	RSI
hub ičk ova t	RSSI
hub nou t	RSI
hud b a	RSI
hul i t	RSI
hulák a t	RSI
hust i t	RSI
hust ý	RI
hutn ý	RI
hvízd a t	RSI
hvízd nou t	RSI
hvězd ičk a	RSI
hvězd ář	RS
hyzd i t	RSI
hád a t	RSI
hád á n í	RSSS
háj i t	RSI
hák ova t	RSI
ház e t	RSI
háč ek	RI
háč k ova t	RSSI
hýb a t	RSI
hýb á n í	RSSS
hřeš i t	RSI
hřm í t	RSI
hřm ě t	RSI
hřá t	RI
hřích	R
hřím a t	RSI
hříš n ík	RSS
ideal iz ova t	RSSI
ideal iz uj íc í	RSSSI
ideál	R
ideál n í	RSI
ilustr ov an ý	RSSI
index	R
in filtr ova t	PRSI
in form ac e	RRSI
in form ač n í	RRSSI
inov ace	RS
in scen ova t	PRSI
in stal ac e	PRSI
instrument ova t	RSI
integr ova t	RSI
intelekt	R
intelekt uál n í	RSSI
intelekt u ál n ě	RSSSI
intelekt uál sk ý	RSSI
intrik ova t	RSI
izol ov an ost	RSSS
izol ova t	RSI
jadr n ý	RSI
jan k ova t	RSSI
jan k ov sk ý	RSSSI
jan č i t	RSSI
jas n o	RSI
jas n ý	RSI
jas n ě	RSI
jedn a t	RSI
jedn a tel	RSS
jedn ot i t	RRSI
jedn ot liv ec	RSRI
jedn ot liv ost	RSRS
jedn ot liv ý	RRSI
jedn á n í	RSSS
jehl a	RI
je t	RI
jev	R
jev i t	RSI
jev išt ě	RSI
jezd i t	RSI
ječ e t	RSI
jež at ý	RSI
jež i t	RSI
jiskr a	RI
jiskr n ý	RSI
jiskř i t	RSI
jist ot a	RSI
jist ý	RI
jist ě	RI
jmen ova t	RSI
jmen ovit ě	RSI
jmén o	RI
jás a t	RSI
jím a t	RSI
jís t	RI
jí t	RI
jízd a	RI
jízd n í	RSI
jód ova t	RSI
kadeř i t	RSI
kal i t	RSI
kamarád	R
kamarád i t	RSI
kamen ova t	RSI
kamen í	RI
kamen ě t	RSI
kanal iz ova t	RSSI
kanál	R
kap al n i t	RSSSI
kap al n ě t	RSSSI
kapitál n í	RSI
kap ičk a	RSI
kap ičk ov ě	RSSI
kap k a	RSI
kaps ičk a	RSI
kaps ář	RS
kart a	RI
kart ova t	RSI
kartáč ek	RI
kartáč ova t	RSI
kašel	R
kašl a t	RSI
kec a t	RSI
klad iv ář	RSS
klam a t	RSI
klam á n í	RSSS
klap a t	RSI
klap nou t	RSI
klasic k ý	RSI
klek a t	RSI
klek nou t	RSI
klep a t	RSI
klep n a	RSI
klep nou t	RSI
kles nou t	RSI
klest i t	RSI
kleč e t	RSI
klešt i t	RSI
klid	R
klid i t	RSI
klid n ý	RSI
klih ova t	RSI
klik at i t	RSSI
klim a	RI
klim atick ý	RRI
klon i t	RSI
klop i t	RSI
klopýt a t	RSI
klopýt av ě	RSI
kloub i t	RSI
klouz a t	RSI
klov a t	RSI
klov nou t	RSI
klub a t	RSI
klus a t	RSI
klábos i t	RSI
klás t	RI
klát i t	RSI
klín	R
klín ova t	RSI
klí t	RI
klíč	R
klíč i t	RSI
klíž i t	RSI
kmit a t	RSI
kmit nou t	RSI
knih ova t	RSI
knih ovn a	RSI
kníž e	RI
kníž k a	RSI
koc ouř í	RSI
kodrc a t	RSI
koj en ec	RSI
koj i t	RSI
koj n á	RSI
kokt a l	RSI
kokt a t	RSI
ko labor ova t	PRSI
koled ova t	RSI
kol em	RI
kol k ova t	RSSI
kol o	RI
kolon iz ova t	RRSI
kol ova t	RSI
koléb a t	RSI
kolíb a t	RSI
kol ík ova t	RSSI
kombin ac e	RSI
kombin ova n ý	RSSI
koment ova t	RSI
koment át or	RSS
komor a	RI
komor n ík	RSS
kompil ova t	RSI
kom pon ova t	RRSI
kompost ova t	RSI
komun ik ac e	RRSI
kon a t	RSI
konc ov ě	RSI
kondenz átor	RS
konec	R
konejš i t	RSI
koneč ek	RI
koneč n ík	RSS
koneč n ě	RSS
kon feder ova t	PRSI
kon sign ova t	PRSI
kon struk c e	RRSI
kontrol a	RI
kontrol ova t	RSI
konzult ac e	RSI
konzult ova t	RSI
kon íčk ova t	RSSI
ko oper ac e	PRSI
ko oper ova t	PRSI
ko ordin ova t	PRSI
kop a nec	RSS
kop nou t	RSI
kor a t	RSI
ko rmout i t	PRSI
kor n at ě t	RSSSI
kos i t	RSI
kost	R
kost ičk a	RSI
kost n at ě t	RSSSI
kost ra	RI
kotv a	RI
kotv i t	RSI
kot ě	RI
kouk a t	RSI
koul e	RI
koul e t	RSI
koul ova t	RSI
koup el	RS
koup i t	RSI
koup á n í	RSSS
koup ě	RI
kous a t	RSI
kous nou t	RSI
kouzel n ic e	RSSI
kouzel n ík	RSS
kouzl i t	RSI
kouzl o	RI
kouř i t	RSI
koč ič í	RSI
koč k ova t	RSSI
koč ova t	RSI
koč í	RI
kořen i t	RSI
kořist	R
kořist i t	RSI
kož en ý	RSI
kraj an	RS
kraj n ost	RSS
kraj án ek	RSI
kral ova t	RSI
kral ová n í	RSSS
kram ař i t	RSSI
kras av ic e	RSSI
krev	R
krev n í	RSI
krk a t	RSI
krk nou t	RSI
krm i t	RSI
krok	R
krok em	RI
krop i t	RSI
krot i t	RSI
krot nou t	RSI
krouh a t	RSI
krout i t	RSI
krouž ek	RI
krouž k ova t	RSSI
kruh	R
kruš i t	RSI
krv av ý	RSI
krv ác e t	RSSI
krystal ova t	RSI
kry t í	RSI
krád ež	RS
kráj e t	RSI
král k a	RSI
král ov n a	RSSI
král ov sk ý	RSSI
král ov stv í	RSSS
král ův	RI
krám ek	RI
krám y	RI
krás a	RI
krás n ě	RSI
krás n ě t	RSSI
krás t	RI
krát c e	RSI
krát i t	RSI
krát k ý	RSI
kráč e t	RSI
kráš l ic í	RSSI
kráš l i t	RSSI
krý t	RI
krč i t	RSI
kuch a t	RSI
kuk a t	RSI
kul at ě t	RSSI
kulh a t	RSI
kulh a v ý	RSSI
kul i t	RSI
kult iv ova t	RSSI
kult ur a	RSI
kult ur n ost	RSSS
kult ur n í	RSSI
kup a	RI
kup i t	RSI
kup k ova t	RSSI
kup ova t	RSI
kut a t	RSI
kut i t	RSI
kutál e t	RSI
kuř ác k ý	RSSI
kvap i t	RSI
kvas i t	RSI
kvet ou c í	RSSI
kyd a t	RSI
kyp ě t	RSI
kys a t	RSI
kys el i t	RRSI
kys nou t	RSI
kác e t	RSI
kál e t	RSI
kámen	R
kár a t	RSI
ká t	RI
káz a t	RSI
kód	R
kýv a t	RSI
kýv nu t í	RSSI
křeh k ý	RSI
křeh nou t	RSI
křes a t	RSI
křes nou t	RSI
křesť an sk y	RSSI
křik	R
křik nou t	RSI
křiv i t	RSI
křiv k a	RSI
křič e t	RSI
křiž ova t	RSI
křup a t	RSI
křup nou t	RSI
křáp a t	RSI
křáp nou t	RSI
křís nou t	RSI
kříž	R
kříž ek	RI
kříž i t	RSI
kříž k ova t	RSSI
kříž ovník ův	RSI
kříž ov ý	RSI
kůl n ičk a	RSSI
kůň	R
kůž e	RI
kůž ičk a	RSI
labor ova t	RSI
lad i t	RSI
lad ěn í	RSI
lahod i t	RSI
lak ýr ová n í	RSSSS
lan ař i t	RSSI
lap a t	RSI
lap i t	RSI
lap nou t	RSI
lask a t	RSI
lask av ý	RSI
lask a v ě	RSSI
latin sk y	RSI
lecht a t	RSI
led	R
led ova t	RSI
led ov ec	RSI
led ov ý	RSI
led ov ě	RSI
legitim n í	RSI
legitim ova n ý	RSSI
legitim ova t	RSI
legál ní	RS
lek a t	RSI
lek nou t	RSI
lem ova t	RSI
len i t	RSI
len och	RS
len ost	RS
lept a t	RSI
lesk l ý	RSI
lesk nou t	RSI
les n í	RSI
let	R
let a dl o	RSSI
let ec k ý	RSSI
let it ý	RSI
let n í	RSI
let os	RS
let áč ek	RSI
lev ý	RI
lešt i t	RSI
lež	R
liberal iz ac e	RSSI
lichot i t	RSI
lid ov ý	RSI
lid sk y	RSI
likvid ac e	RSI
likvid ova t	RSI
limit ova t	RSI
lini e	RI
lis ova t	RSI
list	R
list ova t	RSI
lit ova t	RSI
liš en í	RSI
lod ičk a	RSI
lok al iz ova t	RSSSI
lok ální	RS
lom i t	RSI
los	R
los ova t	RSI
loud a t	RSI
loud i t	RSI
louh ova t	RSI
loup a t	RSI
loup ež i t	RSSI
loup ež n ic tv í	RSSSSS
loup ež n ík	RSSS
loup i t	RSI
loup nou t	RSI
lousk a t	RSI
lousk nou t	RSI
loutk ař	RS
louč i t	RSI
louž i t	RSI
lov ec	RI
lov ec k ý	RSSI
lov i t	RSI
loď	R
lož i t	RSI
lup i č	RSS
lušt i t	RSI
lyž ař i t	RSSI
lyž ova t	RSI
lák a t	RSI
lám a t	RSI
lát a t	RSI
lék	R
lék ař	RS
lét a t	RSI
lét o	RI
léz t	RI
léč b a	RSI
léč i t	RSI
líb nou t	RSI
lím ec	RI
lín a t	RSI
lí t	RI
lít a t	RSI
líz a l	RSI
líz a t	RSI
líč i t	RSI
mach	R
magnet iz ova t	RSSI
magnet ova t	RSI
mal in k ý	RSSI
mal ičk o	RSI
mal ičk ost	RSS
mal íř	RS
mal íř stv í	RSSS
manévr ova t	RSI
map ova t	RSI
mar n ě	RSI
marod i t	RSI
mask a	RI
mask ova t	RSI
mast i t	RSI
mas áž	RS
mas ér	RS
mas ír ova t	RSSI
mater i ál	RSI
matl a t	RSI
mat ou c í	RSSI
maz a t	RSI
maz a v k a	RSSSI
mazl i t	RSI
maďar sk ý	RSI
mař i t	RSI
mašt ěn í	RSI
mdl í t	RSI
mechan ist ick ý	RRRI
mechan iz ova t	RRSI
medit ač n í	RSSI
med ova t	RSI
medvíd ek	RI
medvíd ě	RI
medvěd	R
mejl k a	RSI
mek ot a t	RSSI
mel a	RI
meč e t	RSI
mešk a t	RSI
mhouř i t	RSI
mil e	RI
mil en ec	RSI
mil k ova t	RSSI
mil ost iv ý	RSSI
mil ost n ý	RSSI
mil ova t	RSI
mil ová n í	RSSS
mil áček	RS
mil ý	RI
minerál n í	RSI
ministr	R
ministr ův	RI
mix ova t	RSI
miz e t	RSI
miz in a	RSI
mlad i t	RSI
