atom izová v a teln ost	RDDDDD
atom ů	RE
a trakt iv n í	DRDDE
a trakt iv n ím	DRDDD
a trof ova t	DRDE
atván ův	RE
au	R
audio pás k a	RREE
audit u	RE
aukc e	RE
aukč n í	RDE
aure a	RE
aurore	R
auskult ova t	RDE
austrál i e	REE
aut a	RE
aut	D
aut ě	RE
aut em	RD
autentic k ého	RDD
auto	R
aut o bazar	RDR
auto bus	RR
aut o díl	RDR
aut o do prav u	RDDRE
auto gen n ího	RRDD
auto graf ova t	RRDE
auto krit ik a	RRDE
auto mas áž í	RRDE
auto mat ic k á	RRDDE
auto mat ic k é	RRDDE
auto mat ic k ého	RRDDD
auto mat ic k y	RRDDD
auto mat ick ý	RRDE
auto mat ic k ým	RRDDD
auto mat iz ova t	RRDDE
auto mobil	RR
auto mobil em	RRD
aut o mobil iz ova t	RDRDDE
automobil k a	REE
auto mobil k y	RREE
auto mobil u	RRE
auto mobil ů	RRE
auto mobil y	RRE
auto nom i i	RRDE
aut or	RD
aut or it at iv n í	RDDDDDE
aut or it ě	RDDE
aut or it y	RDDE
aut or iz ova t	RDDDE
autor sk á	REE
autor sk ého	RDD
autor ů	RE
autor y	RE
aut o stop	RDR
aut o stop em	RDRD
avenari em	RD
avenari us	RD
aviz ová n	RDD
avokád o	RE
a však	DR
axiom	R
axiom y	RE
až	R
ažur ova t	RDE
ba	D
báb a	RE
báb ě	RE
bab ičc e	RDD
bab ičč in a	RDDE
bab ičč in u	RDDE
bab ičč in y	RDDE
bab ičk a	RDE
bab ičk o	RDE
bab ičk ou	RDD
bab ičk u	RDE
bab ičk y	RDE
bab k u	REE
bab o	RE
báb ou	RD
babr a l ův	RDDE
babr a t	REE
báb u	RE
babulak ův	RE
báb y	RE
bac a t	REE
bacco	R
bachoř i t	REE
bachr at i t	RDEE
bac i t	REE
bačkor a	RE
bác nou t	RDE
bacon ovi	RD
bad á n í	RDDE
bád á n í	RDDD
bad á n ím	RDDD
bád a t	REE
baden sk ý	REE
baden št í	REE
baden u	RE
baf a t	REE
baf č i t	RDEE
baf nou t	RDE
bagatel iz ova t	RDDE
bag ova t	RDE
bagr ova t	RDE
bahn a	RE
bahn ě t	REE
bahn išť	RD
bahn išt ě	RDE
bahn i t	REE
bahn o	RE
báj eč n á	RDDE
báj eč n ý	RDDE
báj i t	REE
bajonet y	RE
bakalář sk ého	RDD
bakalář sk ém	RDD
bakalář sk ý	REE
bakan á	RD
bakch ic k ost	RDDD
bá l a	REE
balabán	R
balabán ovi	RD
balalajk a	RE
balamut i t	REE
balanc ova t	RDE
bál	R
baldurbudur	R
baldurbuduř in y	RDE
bál e	RE
bal en í	RDE
bal en ý	RDE
bal en ých	RDD
balgar ův	RE
bá l i	REE
bal íč ek	RRE
bal ík	RD
bal ík ov ost	RDDD
bal ík u	RDE
bal i t	REE
balkón	R
balkon y	RE
bál ov é	RDE
balzam ova t	RDE
balzám ov ost	RDD
banál n í	RDE
banál n ími	RDD
banc e	RD
band a	RE
band áž ova t	RDDE
bandinelli ho	RR
bandit a	RE
bandit i	RE
band it o	RDE
band o	RE
bandž a	RE
bangkok	R
bangkok sk ém	RDD
bangkok sk ý	REE
bangkok u	RD
bani a	RE
bán i t	REE
bank a	RE
bank ách	RD
bank ami	RD
bank	D
bank ou	RD
bank ovek	RD
bank ovk a	RDE
bank ov k y	RDEE
bank ovn í	RDE
bank ovn ího	RDD
bank ovn ím	RDD
bank rot	RR
bank rot ech	RRD
bank rot u	RRE
bank rot ů	RRE
bank rot y	RRE
bank u	RE
bank y	RE
barák ama	RE
barák	R
barák u	RE
baranj ův	RE
baret	R
bariér u	RE
barik ád ova t	RRDE
barnabáš	R
baron a	RE
baron	R
bartoch	R
bartošek	R
bartošk ovi	RD
barv a	RE
barv ách	RD
barv ami	RD
barv ě	RE
barv en é	RDE
barv en ý	RDE
barv i l i	REEE
barv i t	REE
barv iv y	RDE
barv o cit	RDR
barv u	RE
baryn a	RE
baryn u	RD
barzoj	R
bas a	RE
báš a	RE
bas	R
báseň	R
básn ě	RE
básn í	RE
básn ík	RD
básn i t	REE
bas ova t	RDE
bas ov ě	RDD
basta	R
bastard n í	RDE
bašt i t	REE
bať a	RE
bá t	RE
bateri e	RE
bater k a	REE
bater k ou	RDD
báth ů	RE
batik ova t	RDE
batik ov ý	RDE
batňovic	R
batol i t	REE
báťušk a	RE
báťušk o	RE
bav i l	REE
bav í m	REE
bav í me	RDD
bav i t	REE
bavor sk u	RDD
bavs a	RE
bawden	R
ba že	RD
bá zeň	RD
bazén u	RE
bažin a	RE
bažin ou	RE
baz ír ova t	RDDE
baž i t	REE
bá z l iv á	RDDDE
bá z l iv ě	RDDDD
bá z l iv ě t	RDDDEE
bá z l iv ost í	RDDDDE
bá zn ě	RDE
bá zn i	RDE
bá zn í	RDE
bd í t	REE
beč c e	RDD
beč e t	REE
beč í	RE
běd a	RE
bedn i t	REE
bedn u	RE
běd ova l a	RDEE
běd ova l	RDE
běd ova t	RDE
beduín	R
bedýn c e	RDD
bedýn k a	REE
béé	R
běh á	RE
běh aj e	RDE
běh aj í	RDE
běh a l	REE
běh a l i	REEE
běh a t	REE
běh	D
běh em	RD
běh u	RE
bej v á	RDE
bej v a l a	RDEEE
bej v a l	RDEE
bek a t	REE
bekem	R
běl a	RE
běl ás k ové	RDDD
běl a t	REE
bel cant ov ost	DRDD
běleck ý	RE
běl e t	REE
belgi e	RE
belgi i	RE
belh a l a	REEE
belh a t	REE
beliefs	R
belijefs	R
běl i t	REE
bellová	R
běl och a	RDE
běl och	RD
běl ost í	RDE
běl ost n ým	RDDD
běl o vlas é	RDRE
benares u	RD
ben	R
bend i t	REE
bendž o	RE
benedikt ýn ů	RDE
benedikt ýn ům	RDD
benedikt ýn y	RDE
beneš č in	RDD
bentham a	RE
bentham ovi	RD
benzin a	RE
benzín	R
benzin u	RE
benzín u	RE
benzín ů	RE
benzin y	RE
benzín y	RE
benz yl chor id	RDRD
beran	R
beran ic i	RDE
beran i t	REE
ber	D
ber e	DE
bereh ov sk y	RDDD
bergam o	RD
bergson	R
bergson ov a	RDE
berhof	R
berlín sk ého	RDD
berlín sk ý	REE
ber n í	DDE
berthelot a	RE
besed ě	RE
besed ova t	RDE
besed y	RE
besemer ova c í	RDDE
besemer ova t	RDE
běs n i t	RDEE
beso	R
best i e	RDE
bet a	RE
beta karoten u	RDE
betlém sk é	REE
beton ova t	RDE
beton u	RE
bez	R
běž	D
bez bol est n ěji	DRRDD
bez bož n ost	DRDD
bez bran n é	DRDE
bez břeh ý	DRE
bez cen n é	DRDE
bez cen n ou	DRDE
bez chyb n ě	DRDD
bez chyb n ý	DRDE
bez dů vod n á	DDRDE
bez dů vod n ý	DDRDE
beze	R
běž e l a	REEE
běž e l	REE
běž e l i	REEE
běž e l o	REEE
beze sn ých	RRD
beze s ráž k ov ost	RDRDDD
běž e t	REE
bez freon ov ý	DRDE
bez hříš n ost	DRDD
běž í	RE
běž í m	REE
bez krev n é	DRDE
bez krev n ý	DRDE
bez mez n ou	DRDE
bez moc	DD
bez moc i	DRE
bez moc n ě	DRDD
bez na děj n ějš ího	DDRDDD
běž n é	RDE
běž ně	RD
běž n ého	RDD
běž n ém	RDD
bez nos k ův	RREE
běž n ý	RDE
běž n ých	RDD
běž n ým	RDD
bez o hled n á	DDRDE
bez o hled n ě	DDRDD
bez o hled n ý	DDRDE
bez olov nat ého	DRDD
bezpeč i t	REE
bezpeč n ý	REE
bez plat n ou	DRDE
bez po chyb y	DDRD
bez po čt u krát	DDRDR
bez pod mín eč n a	RDRDDE
bez pod mín eč n é	RDRDDE
bez pod mín eč n ou	RDRDDE
bez před mět n ý	DDRDE
bez před po klad ov á	RDDRDD
bez pro střed n ě	DDRDD
bez pro střed n ěji	DDRDD
bez pro střed n í	DDRDE
bez pro střed n ím	DDRDD
bez rad n ě	DRDD
běž te	RE
bez t oho	DDR
bez tvar é	DRE
bez vad n ých	DRDD
bez věr ec k ý	DRDDE
bez větr n o	DRDE
bez vý sled n ě	RDRDD
bez vý znam n é	DDRDE
biagio	R
biarritz i	RE
bibl e	RE
bibl i	RE
bibl io ték ách	RRRD
bic	R
bič em	RD
bič ova l i	RDEE
bič ova t	RDE
bíd a	RE
bíd ák	RD
bíd ák u	RDE
bíd n é	RDE
bíd n ě	RDD
bíd n ík u	RDDE
bíd n ou	RDE
bíd n ý	RDE
bíd y	RE
biedermeier ov ý	RDE
bifl ova t	RDE
big bít ov ej	RDDE
big bít ov ý	RDDE
bijedermeijer ov ý	RDE
bi j í	REE
bikin ách	RD
bikin y	RE
bi lab iál a	RRDE
bíl á	RE
bilanc e	RE
bilanč n í	RDE
bilanč n ího	RDD
bilanc ova t	RDE
bíl e	RE
bíl é	RE
bíl ého	RD
bíl ém	RD
bíl í	RE
bíl i t	REE
bíl ou	RE
bíl ý	RE
bíl ých	RD
bíl ými	RD
bimb a l a	REEE
bimb a l	REE
binar ův	RE
bio blouz n iv ec	RRDDE
bio chem ick ou	RRDE
bio log ic k ém	RRDDD
bio log ic k ý	RRDDE
bio naft u	RRE
bio naft y	RRE
bio sad	RR
bio s lož k a	RDREE
biřm ova t	RDE
bí t	RE
bivak ova t	RDE
bižuteri e	RE
blábol í š	REE
blábol i t	REE
blaf a t	REE
blaf nou t	RDE
blagověščensk u	RD
blah a	RE
blah em	RE
blah o dár n ým	RDRDD
blah o př á l i	RDREEE
blah o přá t	RDRE
blah o pře je me	RDDDD
blah o řeč i t	RDREE
blah o slav i t	RDREE
blam ova t	RDE
blát a	RE
blát em	RD
blát o	RE
blaž ek ov á	RDDD
blázen	R
blaž e n ě	RDDD
blázín ek	RE
blaž i t	REE
blázn i t	REE
blázn iv á	RDE
blázn iv é	RDE
blázn iv ého	RDD
blázn iv ý	RDE
blázn ovstv í	RDD
blázn ům	RD
blb ec	RE
blb nou t	RDE
blech u	RE
bled á	RE
bled nou t	RDE
bled ou	RD
bled ý	RE
bled ých	RD
blejsk á	RE
blek ot a t	RDEE
blept a t	REE
blept nou t	RDE
blesk nou t	RDE
blesk u	RE
blik a nec	RDR
blik a t	REE
blik nou t	RDE
bli nk a t	RDEE
blí t	RE
blíže	R
blíz e k	RDD
blíž í	RE
blíž i l	REE
blíž í m	REE
blíž í me	RDD
blíž i t	REE
blíz k é	REE
blíz k o	REE
blíz k ost	RDD
blíz k ost i	RDDE
blíz k ý	REE
blíz k ých	RDD
bliž n ích	RDD
bliž n ího	RDD
bliz ouč k o	RDDD
bliž š í	RDE
blog	R
blok	D
blok ová n y	RDDE
blok ova t	RDE
blok ov ou	RDE
blok u	RE
blok ů	RE
blok y	RE
blomkamp ův	RE
blonď at ý	RDE
blondel	R
bloud a	RE
bloud	D
bloud e	RE
bloud i l a	REEE
bloud i t	REE
bloum a t	REE
blouzn i l	REE
blouzn i t	REE
blouzn í v a n ý	RDDDDE
blud iště	RR
blud išt i	RDE
blud ům	RD
blýsk a t	REE
blýsk nou t	RDE
blyšt ě t	REE
bob eček	RD
bob eč k a	RDEE
bob eč k ovi	RDDD
bob eč k u	RDEE
bob ek	RE
bobrav a	RE
bobtn a t	REE
boch ník	RD
bochník u	RE
bod ák y	RDE
bod a t	REE
bod	D
bodejť	R
bod em	RD
bod in y	RDE
bod nou t	RDE
bod ova t	RDE
bod ů	RE
bod y	RE
boh a	RE
boh at á	RDE
boh at é	RDE
boh at ě	RDE
boh at ého	RDD
boh at ému	RDD
boh at ě t	RDEE
boh at í	RDE
boh at nou t	RDDE
boh at ou	RDD
boh at š í	RDEE
boh at š ího	RDDD
boh at stv í	RDDD
boh at ý	RDE
boh at ých	RDD
boh at ými	RDD
boh em	RE
bohem i a	REE
boh u	RE
boh ů	RE
boh u dík	RDR
boh u lib ě	RDRD
bohu slav	RR
boh u žel	RDR
boh yně	RD
boj	R
boj e	RE
boj i	RE
boj í	RE
boj ích	RE
bo j í m	RDEE
bo j í me	RDDD
bo j í š	RDEE
bojkot ova t	RDE
boj ova t	RDE
bok at ě t	RDEE
bok	R
bok u	RE
bol e l o	REEE
bol e n í	RDDE
bol est	RR
bol est i	RRE
bol est í	RRE
bol est n é	RREE
bol est n ě	RRDD
bol e t	REE
bol í	RE
bolív i e	REE
bolív i i	REE
bol n ému	RDD
bol n ý	RDE
bomb a	RE
bombaj e	RE
bombard ova t	RDE
bombast	R
boni fik ova t	RRDE
bonn u	RD
bor	R
bordwell	R
bor ek	RE
boř i t	REE
boř iv á	RDE
bor k a	REE
bor k u	REE
bor ov ic e	RDDE
bor ov ic i	RDDE
bort i t	REE
bos a	RE
bošň ák	RD
bot a	RE
bot ách	RD
botan iz ova t	RDDE
bot	D
bot iček	RD
bot y	RE
bouč ek	RE
bouch a t	REE
bouch nou t	RDE
boud ě	RE
boud ou	RD
boudreau a	RE
boud u	RE
boud y	RE
bouk a t	REE
boul i t	REE
bour a	RE
bour a t	REE
bouř i	RE
bouř i t	REE
bour ou	RD
boutroux	R
boutroux ov ou	RDE
box	R
box er	RD
box er k u	RDEE
box ova t	RDE
božanov sk ý	REE
bož e	RD
bož í	RE
bož ího	RD
bož í m	REE
bož ín k u	RRDD
bož sk ého	RDD
bož sk ém	RDD
bož sk ý	REE
bož stv í	RDD
bož stv o	RDE
brách a	RE
brách o	RE
brach u	RE
brách ův	RE
bradley ův	RE
brad ou	RD
brad u	RE
brajgl	R
brak ova t	RDE
br a l a	DEEE
br a l	DEE
brambor a	RE
brambor	R
brán a	DE
bran	R
brán i l a	REEE
brán i l	REE
brán i t	REE
bran k a	REE
bran k ář	RDD
bransouz e	RE
brašn ář	RD
brašn ář e	RDE
br á t	DEE
br á ti	DDD
bratr anc i	RDE
bratr anec	RD
bratr	R
bratř en ě	RDD
bratř i	RE
bratř íčk ova t	RDDE
bratř i t	REE
bratr ovi	RD
bratr y	RE
brázd i l	REE
brázd i t	REE
brazolet y	RE
brbl a t	REE
brd ečk o	RDE
brebent í	RE
brebent i t	REE
breber k a	REE
brebt a t	REE
breč e l	REE
breč e l i	REEE
breč e t	REE
břeh	R
břeh ov é	RDE
břeh ov ý	RDE
břeh u	RE
brejl e	RE
brejl iček	RD
brejl ičk y	RDE
brejl i t	REE
brek u	RE
brend ách	RD
brend	R
brend y	RE
brept a l	REE
brept a t	REE
březn a	RE
březn ov ý	RDE
břez ov ý	RDE
břež sk ý	DEE
břich at ě t	RDEE
břich em	RE
břich o	RE
bříd i t	REE
briggs	R
briket ova t	RDE
břink a čk a	RDDE
břink a t	REE
břink nou t	RDE
bříš ek	RE
bříš k em	REE
bříš k o	REE
bříš k u	REE
břiš n í	RDE
břiš n ím	RDD
bristol	R
brit án i e	RDEE
brit án i i	RDEE
british	R
brit sk á	REE
brit sk é	REE
brit sk ý	REE
brit št í	REE
bříz e	RE
bríz ov ě	RDD
bříz y	RE
brk a	RE
brk a t	REE
brk nou t	RDE
brk ů	RE
brn a	RE
brn ě	RE
brn ě t	REE
brn k a t	RDEE
brn k nou t	RDDE
brn o	RD
brod ech	RD
brod í	RE
brod i t	REE
brod iv ost	RDD
brod u	RE
broj i t	REE
brokát	R
broktá em	RD
bronz ova t	RDE
brouč ek	RE
brouk á	RE
brouk a t	REE
brouk	D
brouk nou t	RDE
brouk ů	RE
brouk y	RE
broumov a	RE
broumov ě	RE
broumov sk ý	REE
broumov sk ým	RDD
brous i t	REE
brous í v a teln ost	RDDDDD
brouzd a t	REE
brown rigg	RD
brož ova t	RDE
brožur a	RE
brr	R
brrr	R
brtn ic k y	RDDD
bruč e	RE
bruč e l	REE
bruč e l i	REEE
bruč e t	REE
bruč í	RE
bruml a t	REE
brummell ův	RE
brunát n i t	RDEE
brusl i t	REE
brv ou	RD
brý	R
bryč k ou	RDD
brýl e	RE
brýl emi	RD
brynd a t	REE
brzd i t	REE
brzd y	RE
brz k ý	REE
brz o	RD
brzy	R
bubble	R
buben	R
bubl á	RE
bubl a t	REE
bubn ech	RD
bubn ova t	RDE
bubn y	RE
bubř e t	REE
bů	R
bu bu bu	RRR
buč e t	REE
buchar y	RE
buch a t	REE
buch c ova t	RDDE
buch et	RE
buch nou t	RDE
buč í	RE
bucl at ě t	RDEE
buda	R
buď	R
bud e	RE
budeč sk é	REE
budějovic ích	RD
buděj ov ic k ý	RDDDE
bud e me	RDD
bud e š	REE
bud e te	REE
budiáf	R
bud í	RE
bud i t	REE
bud í te	REE
bud iž	RD
bud iž k ni č emu	RRDDDR
bud k a	REE
bud k ám	RDD
bud ou	RE
bud ouc í	RDE
bud ouc ích	RDD
bud ou c ího	RDDD
bud ouc ím	RDD
bud ou c n ě	RDDDD
bud ou c n ost	RDDDD
bud ou c n ost i	RDDDDE
bud ova	DD
bud ova t	RDE
bud ov ě	RDE
bud ov y	RDE
buď te	RE
buď to	RR
bud u	RE
bud uje	RD
budvar	R
budweiser ov á	RDD
buffin a	RE
buffin o	RD
buffin ovi	RD
buffn o	RD
buffo	R
bůh	R
bůh v í	RDE
bůh v í c o	RDDDD
bůh v í jak á	RDDRE
bůh v í kd e	RDDRE
buj e t	REE
buj n ě	RDE
buj n ě t	RDEE
buj n í	RDE
buj n ost i	RDDE
buj n ý	RDE
buk	R
bukurešt i	RE
bul ík ova t	RDDE
bulletin u	RE
bul teriér	RR
bul teriér y	RRE
bumb a t	REE
bums	R
buňk a	RE
buňk ách	RD
bur ác e l	RDEE
bur ác e t	RDEE
bur ác í	RDE
bur c ova t	RDDE
burc uj íc í	RDDE
burdett ův	RE
burger	R
buř in c e	RDDD
buřt u	RE
burz a	RE
burz e	RE
burz i án ů	RDDE
burz y	RE
business	R
buš i t	REE
buter a	RE
buttul a	RE
bůů	R
by	D
by ch	RD
by chom	RD
bydl e l	REE
bydl e n í	RDDE
bydl e t	REE
bydl í	RE
bydl í m	REE
bydl í m e	REEE
bydl i t	REE
bydl í te	REE
by l a	REE
by l	RE
by l i	REE
by l o	REE
by l y	REE
by s	RE
by ste	RR
bystř e	RE
bystr ič an k a	RDDEE
bystř i t	REE
by t	RE
byť	R
bý t	RE
by t ě	RDE
by t í	RDD
bý ti	RD
by t í m	RDDE
by t n é	RDDE
by t ost i	RDDE
by t ost í	RDDE
by t ov ému	RDDD
by t ov ý	RDEE
by t u	RDE
byt ů	RE
by t y	RDE
bý v á	RDE
bý v a l a	RDEEE
bý v a l	RDEE
bý v a l é	RDDDE
bý v a l o	RDEEE
bý v a l ý	RDDDE
bý v a l ých	RDDDD
bý v a t	RDEE
bý v á v a l y	RDDDEEE
byznys	D
bzik a t	REE
bzuč e n í	RDDE
bzuč e t	REE
bžunk nou t	RDE
čáč a	RE
čachr ova t	RDE
cacht a t	REE
các or k a	RDEE
čad i t	REE
caen	R
caespitosum	R
čah oun	RD
čaj	R
čaj em	RD
čaj ov é	RDE
cák a t	REE
cák l ost	RDD
cák nou t	RDE
čaloun i t	REE
čaloun ova t	RDE
camr a t	REE
canc a t	REE
cane	R
canon	R
cap a t	REE
čap a t	REE
čáp	R
čáp i	RE
čap l i	REE
cáp nou t	RDE
čap nou t	RDE
čár a	RE
cár a t	REE
čár a t	REE
cař i hrad ě	RDRE
čár k ova t	RDDE
čar o děj	RDR
čar o krás n é	RDRDE
čar ou	RD
čar ova l i	RDEE
čar ova t	RDE
čár ov ý	RDE
čas	D
čas e	RE
čas em	RD
cash	R
čas i t	REE
čáslav ě	RE
čas n ě	RDD
